"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.620257180E0,1.514100004E-2,-1.107699983E-2,2.187339962E-1
4.634263925E0,-1.744700037E-2,-2.259599976E-2,2.187220007E-1
4.648271362E0,-1.744700037E-2,-2.259599976E-2,2.187220007E-1
4.662278065E0,4.236999899E-3,-5.569700152E-2,1.297380030E-1
4.676284055E0,2.295199968E-2,-4.501999915E-2,2.167939991E-1
4.690290761E0,-1.554000005E-2,-3.109399974E-2,1.708319932E-1
4.704298305E0,-1.554000005E-2,-3.109399974E-2,1.708319932E-1
4.718304983E0,1.719900034E-2,-2.314200066E-2,1.498080045E-1
4.732310973E0,5.241400003E-2,-3.376000002E-2,1.758580059E-1
4.746317651E0,5.241400003E-2,-3.376000002E-2,1.758580059E-1
4.760325180E0,1.006499957E-2,-6.721000187E-3,1.949860007E-1
4.774331882E0,-3.661999851E-2,-1.248699985E-2,1.831090003E-1
4.788337857E0,-3.661999851E-2,-1.248699985E-2,1.831090003E-1
4.802344593E0,1.020499971E-2,-1.102299988E-2,1.543799937E-1
4.816352040E0,3.667999990E-3,1.209999993E-2,1.906300038E-1
4.830358776E0,-1.284699980E-2,4.643999971E-3,1.958719939E-1
4.844364708E0,-1.284699980E-2,4.643999971E-3,1.958719939E-1
4.858371488E0,4.306999967E-3,-1.741199940E-2,2.440859973E-1
4.872379001E0,-2.246000106E-3,-4.984699935E-2,2.581619918E-1
4.886385775E0,-2.246000106E-3,-4.984699935E-2,2.581619918E-1
4.900391646E0,2.188800089E-2,-3.563399985E-2,2.221380025E-1
4.914398425E0,3.213699907E-2,-6.833000109E-3,1.701039970E-1
4.928405862E0,3.213699907E-2,-6.833000109E-3,1.701039970E-1
4.942412632E0,2.155000111E-3,-1.330799982E-2,1.460880041E-1
4.956418549E0,-8.476000279E-3,-1.762600057E-2,1.840669960E-1
4.970425337E0,-1.506999950E-3,-3.298399970E-2,2.080110013E-1
4.984432818E0,-1.506999950E-3,-3.298399970E-2,2.080110013E-1
4.998439554E0,8.430000395E-3,-3.715600073E-2,2.268899977E-1
5.012445530E0,-6.903000176E-3,-3.648899868E-2,1.458040029E-1
5.026452231E0,-6.903000176E-3,-3.648899868E-2,1.458040029E-1
5.040459765E0,5.079799891E-2,-2.765900083E-2,1.738519967E-1
5.054466462E0,1.643900014E-2,6.188999861E-3,1.769270003E-1
5.068472453E0,1.643900014E-2,6.188999861E-3,1.769270003E-1
5.082479141E0,-7.172000129E-3,-2.914000070E-3,2.389580011E-1
5.096486664E0,-6.151499972E-2,5.216999911E-3,1.267870069E-1
5.110493390E0,2.529899962E-2,2.004200034E-2,7.180900127E-2
5.124499409E0,2.529899962E-2,2.004200034E-2,7.180900127E-2
5.138506131E0,1.993699931E-2,-4.462900013E-2,2.027599961E-1
5.152513688E0,-2.521000104E-3,-5.148399994E-2,2.436040044E-1
